# Lambda	SNR
0.9852473729543497	0.8113184757275083
0.9853457364341086	1.2700930521397469
0.9854440999138673	1.4622581372468986
0.9855424633936262	1.4890730059046902
0.9856408268733851	1.4919045852287496
0.985739190353144	1.4926000920293652
0.9858375538329026	1.4921931009157874
0.9859359173126615	1.4914927967349414
0.9860342807924204	1.4926513451680545
0.9861326442721791	1.495047389706989
0.986231007751938	1.4961754814120216
0.9863293712316968	1.4963108908470957
0.9864277347114555	1.497101758220272
0.9865260981912144	1.4982477838249249
0.9866244616709733	1.498381035886982
0.9867228251507322	1.497209510516004
0.986821188630491	1.4960516161976372
0.9869195521102498	1.4955572212561246
0.9870179155900086	1.4942350730497578
0.9871162790697674	1.4663605208344677
0.9872146425495263	1.194914984988937
0.9873130060292852	0.5354289315114412
0.9874113695090441	0.2460534151645986
0.9875097329888027	0.20696996187890615
0.9876080964685616	0.3409111290525619
0.9877064599483205	0.8543794366194039
0.9878048234280792	1.3988544818928608
0.9879031869078381	1.4966996056893287
0.988001550387597	1.502462987193819
0.9880999138673556	1.50136422386041
0.9881982773471145	1.5022227571669726
0.9882966408268734	1.5043668415139466
0.9883950043066323	1.5062509463962042
0.988493367786391	1.5073514675914799
0.9885917312661499	1.5075590717949123
0.9886900947459087	1.5069765975289533
0.9887884582256674	1.5062731201951107
0.9888868217054263	1.5064174005566042
0.9889851851851852	1.507560211585501
0.9890835486649441	1.508798622650379
0.9891819121447027	1.5096725625188494
0.9892802756244616	1.5102220690031858
0.9893786391042205	1.5005102701469686
0.9894770025839793	1.3922430623751338
0.9895753660637382	0.9562569316613702
0.9896737295434971	0.5563703198008114
0.9897720930232558	0.48789374802897256
0.9898704565030146	0.7266889145069187
0.9899688199827735	1.2295857769092178
0.9900671834625324	1.4719071869285483
0.9901655469422911	1.5028109861167813
0.99026391042205	1.5050796701518339
0.9903622739018089	1.5076830412175422
0.9904606373815675	1.5106416703662084
0.9905590008613264	1.5129006732029264
0.9906573643410853	1.513683712956627
0.9907557278208442	1.513522709891867
0.9908540913006029	1.5134579766950775
0.9909524547803618	1.5130251988486987
0.9910508182601206	1.511829668617377
0.9911491817398793	1.5113262674143662
0.9912475452196382	1.5118953883645214
0.9913459086993971	1.49792655836803
0.9914442721791558	1.313943228734917
0.9915426356589147	0.658832098973386
0.9916409991386735	0.2761506776217387
0.9917393626184324	0.199170633895018
0.9918377260981912	0.28256826818226805
0.9919360895779501	0.6814966908262698
0.9920344530577089	1.3293214624497829
0.9921328165374677	1.4998073065668382
0.9922311800172265	1.5119116075215973
0.9923295434969854	1.5119644868936701
0.9924279069767443	1.5128755251247208
0.992526270456503	1.5132623436810975
0.9926246339362619	1.5129695518738835
0.9927229974160208	1.511616047009607
0.9928213608957794	1.5080428024161525
0.9929197243755383	1.5049790086914818
0.9930180878552972	1.5064128217505979
0.9931164513350559	1.5097057432272434
0.9932148148148148	1.5115490581808684
0.9933131782945737	1.5122925115482522
0.9934115417743326	1.5127745034408262
0.9935099052540912	1.5131569283804196
0.9936082687338501	1.51307340027387
0.993706632213609	1.5127464897794578
0.9938049956933677	1.5128561861503302
0.9939033591731266	1.5133546710105863
0.9940017226528854	1.5129675820247135
0.9941000861326443	1.4972704342234144
0.994198449612403	1.3537672324167196
0.9942968130921619	0.9006063961398028
0.9943951765719208	0.556691769631282
0.9944935400516796	0.5191454462164782
0.9945919035314384	0.6655241635446855
0.9946902670111973	0.5740043659750153
0.994788630490956	0.3622047819692604
0.9948869939707149	0.3014949553399539
0.9949853574504738	0.3596698971136001
0.9950837209302327	0.556533198620655
0.9951820844099913	0.9059125324480611
0.9952804478897502	1.2468455946040093
0.9953788113695091	1.4308202792564129
0.9954771748492678	1.4963074272580728
0.9955755383290267	1.4917918039551634
0.9956739018087856	1.3019461651043
0.9957722652885445	0.7397810303936372
0.9958706287683031	0.4023370346859974
0.995968992248062	0.3719099194778555
0.9960673557278209	0.6106795205898214
0.9961657192075796	1.0499535181363429
0.9962640826873385	0.8180348198609244
0.9963624461670973	0.41057707409929334
0.996460809646856	0.29730917130680906
0.9965591731266149	0.3912312899703734
0.9966575366063738	0.8095624001016596
0.9967559000861327	1.3591810769352106
0.9968542635658915	1.5004617319120641
0.9969526270456504	1.5121803022478886
0.9970509905254091	1.5121419759452301
0.9971493540051679	1.50837327136108
0.9972477174849268	1.4634962829202014
0.9973460809646857	1.2602465542810444
0.9974444444444446	0.9712634877416532
0.9975428079242032	0.9188598239631458
0.9976411714039621	1.155834539909286
0.997739534883721	1.4191647325693533
0.9978378983634797	1.4972703439432322
0.9979362618432386	1.4954533555487384
0.9980346253229975	1.4838138206543807
0.9981329888027561	1.4864326640469259
0.998231352282515	1.500460585269731
0.9983297157622739	1.5102174236825003
0.9984280792420328	1.5130237654935923
0.9985264427217915	1.5131068998284225
0.9986248062015504	1.5124641176494347
0.9987231696813093	1.5122434293857483
0.9988215331610679	1.5126864950150922
0.9989198966408268	1.5129974950197453
0.9990182601205857	1.512954734514536
0.9991166236003446	1.512789267785203
0.9992149870801033	1.512859592414368
0.9993133505598621	1.5130123598575187
0.999411714039621	1.5124683440163134
0.9995100775193798	1.5112257752380565
0.9996084409991387	1.510899669037939
0.9997068044788976	1.5119652931273388
0.9998051679586563	1.5128775723433774
0.9999035314384151	1.5090716804826956
1.000001894918174	1.4658861573955022
1.0001002583979328	1.2644399669309065
1.0001986218776915	0.9599386034691955
1.0002969853574504	0.8850403606711177
1.0003953488372093	1.109030817506789
1.0004937123169682	1.395469795160626
1.0005920757967268	1.4975056864954555
1.0006904392764857	1.5135238696510984
1.0007888027562446	1.5158493226926613
1.0008871662360035	1.516419828272171
1.0009855297157624	1.5162912899746268
1.0010838931955213	1.5087306366526405
1.00118225667528	1.4268043113363957
1.0012806201550388	1.040893486740373
1.0013789836347977	0.48311000353791395
1.0014773471145564	0.23574230211762154
1.0015757105943153	0.18297849429360513
1.0016740740740742	0.24376601240078039
1.001772437553833	0.5001895286540388
1.0018708010335917	1.0738425176138917
1.0019691645133506	1.442761782585315
1.0020675279931095	1.5067564402743168
1.0021658914728682	1.499937245580321
1.002264254952627	1.4430471757692074
1.002362618432386	1.3624181363176713
1.0024609819121448	1.3543681895368775
1.0025593453919035	1.3121672156766158
1.0026577088716624	0.9118121129228711
1.0027560723514213	0.545239334413422
1.00285443583118	0.5016924885045656
1.0029527993109388	0.7726991780566171
1.0030511627906977	1.279616517975397
1.0031495262704564	1.4956256055880734
1.0032478897502153	1.5225786805950274
1.0033462532299742	1.5241079232704196
1.003444616709733	1.524178068940448
1.0035429801894917	1.52439068622696
1.0036413436692506	1.5248351403787548
1.0037397071490095	1.5241703029285305
1.0038380706287684	1.5146506534156756
1.003936434108527	1.483748762584785
1.004034797588286	1.451380954224725
1.0041331610680448	1.4642277962778265
1.0042315245478035	1.5008345763246074
1.0043298880275624	1.4962927788094957
1.0044282515073213	1.3524329829822075
1.00452661498708	1.039455926434952
1.0046249784668388	0.8826792668671359
1.0047233419465977	1.0399134835419
1.0048217054263566	1.3549579122965556
1.0049200689061153	1.5036993490686255
1.0050184323858742	1.5280092803862573
1.005116795865633	1.530119723742877
1.0052151593453917	1.5308950263271774
1.0053135228251506	1.5315187811631974
1.0054118863049095	1.5313954117552877
1.0055102497846684	1.5304061534901758
1.005608613264427	1.5298936212838015
1.005706976744186	1.5311545954648262
1.0058053402239449	1.5314046535257657
1.0059037037037037	1.5158317069669183
1.0060020671834626	1.428079356558199
1.0061004306632215	1.2000164338216242
1.0061987941429802	0.9013375653080072
1.006297157622739	0.7126695661161344
1.006395521102498	0.7631203605053206
1.0064938845822569	1.095249920058773
1.0065922480620155	1.430477254674333
1.0066906115417744	1.517998495053822
1.0067889750215333	1.4853626849521078
1.006887338501292	1.3636064157934937
1.0069857019810509	1.2583295686402087
1.0070840654608098	1.2900634049919284
1.0071824289405686	1.2863032931661598
1.0072807924203273	1.111625207511095
1.0073791559000862	1.0327368828790062
1.007477519379845	1.191608508574429
1.0075758828596038	1.4214776371823725
1.0076742463393626	1.5199498641482683
1.0077726098191215	1.5372278545292684
1.0078709732988802	1.538159290511218
1.007969336778639	1.5367350016008658
1.008067700258398	1.5359114914058716
1.0081660637381569	1.5147596070170413
1.0082644272179155	1.2894743529035078
1.0083627906976744	0.6763939904236997
1.0084611541774333	0.35009277839792674
1.008559517657192	0.3178986015915545
1.0086578811369509	0.5351253385680934
1.0087562446167098	1.1248326424949417
1.0088546080964687	1.488804316164507
1.0089529715762273	1.5362602947643245
1.0090513350559862	1.5379644228438327
1.009149698535745	1.5347108693044098
1.0092480620155038	1.529717448393268
1.0093464254952627	1.5301819458514947
1.0094447889750215	1.5345482264405879
1.0095431524547802	1.537495332700565
1.009641515934539	1.5382529851005602
1.009739879414298	1.5276255364895406
1.0098382428940569	1.4911742858445274
1.0099366063738155	1.4560518647866578
1.0100349698535744	1.4741513767591377
1.0101333333333333	1.518170583867422
1.010231696813092	1.5376305812834414
1.0103300602928509	1.506500320385924
1.0104284237726098	1.2724707146592138
1.0105267872523687	0.822523748570986
1.0106251507321273	0.6209936091688091
1.0107235142118862	0.7534559584031282
1.010821877691645	1.1847941509603337
1.010920241171404	1.4877770711318257
1.0110186046511629	1.5463525229596204
1.0111169681309218	1.5517957474946988
1.0112153316106804	1.552296776233948
1.0113136950904393	1.5527933689065678
